obs_id,true_value,meas_value,corr_value,diff(%)
21,  2.87961   3.83298 -0.659473 -0.991615,  3.27555   3.50531 -0.713047 -0.959209,  3.18238   3.61865 -0.704468 -0.971123, 10.5142  -5.5916  6.82298 -2.06658
5,  13.3646   5.71506 -0.795208  -1.16552,  13.1433    5.5919 -0.767436  -1.11985,  13.1788   5.67035 -0.790861  -1.12586, -1.39012 -0.782238 -0.546705  -3.40311
6,  4.05469    1.0113  0.946999 -0.951825, 4.08671  1.16134 0.974698 -1.00508, 4.01863  1.12444 0.966166 -0.98087,-0.889466   11.1877   2.02398   3.05152
7, 5.15419  18.4616 -1.09047 -1.13779, 5.02437  18.5727 -1.15232 -1.13566,  5.0743  18.5327 -1.12946 -1.13256,    -1.55  0.384939   3.57574 -0.459637
8, 8.99333  11.9851 0.705534 0.888365, 8.96452  12.1969 0.771217 0.854747, 9.03726  12.2688 0.740075 0.857352,0.488463  2.36715  4.89564 -3.49106
11,  18.111  5.32346 0.767652 -1.02234, 17.9316  4.95815 0.722295 -1.00081, 17.9848  5.06568 0.733402 -1.01702,-0.696622   -4.8423  -4.46177 -0.520987
14,  3.16032   7.71467  0.812975 -0.866144, 3.23553  7.96301 0.847429 -0.89602,  3.23643      7.93  0.825658 -0.892489,2.40835 2.79113 1.56014  3.0417
15,  5.49855   17.8246 -0.624999 -0.719579,  5.00316   17.7063 -0.618637 -0.726485,  5.04145   17.7427 -0.640918 -0.746104,-8.31322 -0.45987  2.54704  3.68624
17, 5.72683  17.4122 -1.14015 -1.15199, 5.55618  17.6185 -1.14416 -1.17708, 5.59436  17.5207 -1.13886 -1.17302,-2.31307 0.623013 -0.11384  1.82499
19, 8.02147  13.3349  1.18179 -0.64807,  7.86601   13.4775    1.1629 -0.647874,  7.90654   13.4884   1.18617 -0.633226,-1.43273   1.1508 0.370584 -2.29058
20,  4.00925   7.76932 -0.788974 -0.780877,  3.76102   7.52342 -0.682632 -0.823516,  3.74767   7.58543 -0.738314 -0.813975,-6.52453 -2.36696 -6.42097  4.23858
21,  2.85763   3.79992 -0.659473 -0.991615, 2.95122   3.7269 -0.67129  -0.9656,  2.99804   3.69525  -0.68399 -0.967691, 4.91377 -2.75462   3.7177 -2.41262
5,  13.3381   5.67621 -0.795208  -1.16552,  13.5553   5.35734 -0.787896  -1.13904,  13.4646   5.41934 -0.788977  -1.13404,0.948873 -4.52536 -0.78363  -2.7012
6,  4.08626  0.979569  0.946999 -0.951825,  4.21343  0.593988  0.957744 -0.949451,  4.17681  0.706116  0.960982 -0.961517, 2.21586 -27.9156   1.4766  1.01822
7, 5.11784  18.4237 -1.09047 -1.13779, 5.00566  17.8797 -1.13647 -1.09435, 5.01263  18.0183  -1.1338 -1.10902,-2.05582 -2.20022  3.97339  -2.5284
8, 9.01684  12.0147 0.705534 0.888365, 8.71805  12.2428 0.715697 0.917094, 8.79542  12.2552 0.724964 0.894268,-2.45566  2.00187  2.75393 0.664386
11, 18.1366  5.28938 0.767652 -1.02234, 17.9363  5.40099 0.788485 -1.08334, 17.9528  5.31774 0.767436 -1.05796,  -1.01318   0.536122 -0.0282241    3.48413
14,  3.18742    7.6858  0.812975 -0.866144,  3.15112   7.54578  0.840667 -0.916734,  3.17655   7.62554   0.83492 -0.907519,-0.340833 -0.783979   2.69935   4.77693
15,  5.47772   17.8007 -0.624999 -0.719579,  5.35967   17.8648  -0.54887 -0.651902,  5.28339   17.8319 -0.583986 -0.687865,-3.54761 0.175577 -6.56211 -4.40725
17, 5.68882  17.3738 -1.14015 -1.15199, 5.51875   17.283 -1.14991 -1.14768,  5.5272  17.3278 -1.14569 -1.15738, -2.84104 -0.265092  0.485671  0.467619
19, 8.06086  13.3133  1.18179 -0.64807,  8.01259   13.3469   1.15631 -0.686871,  7.99755   13.3739   1.16772 -0.666396,-0.785325  0.454891  -1.18992   2.82771
20,  3.98296   7.74329 -0.788974 -0.780877,  4.08156   8.06684 -0.842045 -0.793757,  4.00064   7.95238 -0.802377 -0.801414,0.444087  2.70029  1.69882  2.63002
21,  2.83564   3.76687 -0.659473 -0.991615,  2.97881   3.49488 -0.715615  -1.02009,  2.97795   3.53263 -0.703535   -1.0001, 5.01845 -6.21838  6.68145 0.855557
5,  13.3115   5.63736 -0.795208  -1.16552,  12.6213   5.67028 -0.792513  -1.09173,  12.8052   5.60536 -0.791268  -1.10785, -3.80365 -0.567685 -0.495496  -4.94787
6,  4.11783  0.947841  0.946999 -0.951825,  4.18299   1.26582  0.899414 -0.930328,  4.18869   1.13265  0.922927 -0.942165,  1.7209  19.4978 -2.54183 -1.01492
7, 5.08149  18.3858 -1.09047 -1.13779, 4.78637   18.669 -1.11287 -1.15731, 4.82884  18.5141 -1.12089 -1.13878, -4.97194  0.698039   2.78962 0.0863534
8, 9.04036  12.0443 0.705534 0.888365, 9.18933  12.4752 0.638579 0.836669, 9.10592  12.4323 0.671623 0.858694,0.725122  3.22133 -4.80642 -3.33998
11, 18.1622   5.2553 0.767652 -1.02234,   18.134   5.38842  0.803184 -0.959938,   18.099   5.36476   0.78955 -0.997366,-0.347818   2.08284   2.85248  -2.44301
14,  3.21452   7.65693  0.812975 -0.866144,  3.45866   7.84148   0.68829 -0.839898,  3.40113   7.78618  0.744331 -0.865695,    5.8052    1.68808   -8.44356 -0.0518323
15,  5.45689   17.7767 -0.624999 -0.719579,  5.54778   18.0747 -0.621612 -0.834929,   5.4838   18.0146 -0.607203 -0.778721,0.493214  1.33855  -2.8473  8.21901
17, 5.65082  17.3354 -1.14015 -1.15199, 5.31055   17.144 -1.16091 -1.07571,  5.3507  17.1768 -1.15512 -1.10692, -5.31105 -0.914932   1.31262  -3.91244
19, 8.10025  13.2917  1.18179 -0.64807,  8.37265   13.2681   1.14939 -0.651108,  8.29692   13.2869   1.15644 -0.656959,   2.42798 -0.0361115   -2.14485    1.37147
20,  3.95666   7.71726 -0.788974 -0.780877,  4.16712   7.69048 -0.768511 -0.830753,  4.12368   7.74337 -0.781422 -0.819577,  4.22138  0.338304 -0.957166   4.95598
21,  2.81366   3.73382 -0.659473 -0.991615,  2.72374    3.8379 -0.656592 -0.973393,  2.77578   3.76172 -0.674553  -0.98355, -1.3462 0.747282  2.28664  -0.8133
5,   13.285   5.59851 -0.795208  -1.16552,  13.0994   5.66208 -0.764961  -1.23796,  13.0273   5.64074 -0.774968  -1.18825,-1.94008  0.75437 -2.54528  1.95017
6,  4.14939  0.916114  0.946999 -0.951825,  4.20216   1.09422   1.02962 -0.883884,  4.20626   1.09592  0.988867 -0.906146, 1.37042  19.6266  4.42119 -4.79904
7, 5.04514  18.3478 -1.09047 -1.13779, 4.76121   18.213  -1.1473 -1.22448, 4.76797   18.272 -1.13721 -1.19178, -5.49383 -0.413076   4.28668   4.74473
8, 9.06388  12.0739 0.705534 0.888365, 9.25991  12.0741 0.704651  0.82617, 9.23034  12.1611 0.692052 0.838543, 1.83658 0.722205 -1.91084 -5.60833
11, 18.1878  5.22122 0.767652 -1.02234, 18.0815  5.13134 0.741534 -1.02684, 18.0912  5.17635 0.759869 -1.01561,-0.530798 -0.859357  -1.01393 -0.658673
14,  3.24162   7.62806  0.812975 -0.866144,  3.29556   7.44626   0.75327 -0.900878, 3.32493  7.51623 0.749839 -0.88748, 2.57014 -1.46598 -7.76604  2.46331
15,  5.43605   17.7527 -0.624999 -0.719579,  5.58969   17.6463  -0.69723 -0.689573,  5.56112   17.7236 -0.662826 -0.723669,  2.30071 -0.163932   6.05243  0.568398
17, 5.61281   17.297 -1.14015 -1.15199,  5.7797  17.4722 -1.14418 -1.16133, 5.67447  17.3973  -1.1483 -1.14051,  1.09839  0.579558  0.714135 -0.997317
19, 8.13964  13.2701  1.18179 -0.64807,  8.52827   12.6944   1.15693 -0.682361,  8.48486   12.8228   1.15676 -0.672732, 4.24122 -3.37096 -2.11729  3.80538
20,  3.93036   7.69124 -0.788974 -0.780877,  4.04014   7.83462 -0.825012 -0.746003,    4.053   7.80807  -0.80837 -0.774091,  3.12038   1.51906   2.45839 -0.869007
21,  2.79168   3.70076 -0.659473 -0.991615,   2.5394   4.00376 -0.578809 -0.985197,  2.58774   3.94188 -0.615407 -0.984532, -7.30512   6.51538  -6.68193 -0.714271
5,  13.2585   5.55966 -0.795208  -1.16552,  13.7641   5.55603 -0.730614  -1.13021,  13.5925    5.5663 -0.747457  -1.15239, 2.51869 0.119414 -6.00484 -1.12674
6,  4.18096  0.884386  0.946999 -0.951825,  4.14101  0.848993  0.947979 -0.881342,  4.16304  0.897834  0.963584 -0.890845,-0.428553   1.52058   1.75137  -6.40669
7, 5.00879  18.3099 -1.09047 -1.13779, 5.07043  18.3358 -1.05253 -1.12819, 4.99396  18.3126 -1.08483 -1.15246,-0.296158  0.014688 -0.516981   1.28936
8,  9.0874  12.1035 0.705534 0.888365, 9.37757  12.0204 0.655625 0.951503, 9.34955  12.0586 0.669555 0.908334,  2.88479 -0.371392   -5.0995   2.24781
11, 18.2134  5.18714 0.767652 -1.02234, 18.2677  4.97484 0.746126 -1.03498, 18.2337  5.01255 0.751395  -1.0276,0.111351 -3.36592 -2.11782 0.514644
14,  3.26872   7.59918  0.812975 -0.866144,  3.59908   8.19776  0.805566 -0.890511,  3.54309   8.03765  0.784312 -0.889261,  8.3939  5.76992 -3.52566    2.669
15,  5.41522   17.7287 -0.624999 -0.719579,  5.23286   17.7427 -0.699216 -0.706672,  5.30172    17.733 -0.685356 -0.713159, -2.09595 0.0244111   9.65716 -0.892215
17, 5.57481  17.2586 -1.14015 -1.15199, 5.23773  17.5508 -1.12791 -1.14078, 5.32748  17.5076 -1.13575 -1.14065, -4.43651   1.44278 -0.386238 -0.984651
19, 8.17904  13.2485  1.18179 -0.64807,  8.06841   13.3247   1.21176 -0.670574,  8.17096   13.2067   1.19069 -0.671331,-0.0987251  -0.316137   0.753585    3.58915
20,  3.90406   7.66521 -0.788974 -0.780877,  3.72837   7.79558 -0.737788  -0.79301,  3.79553   7.79255 -0.764787 -0.785782,   -2.78  1.66131 -3.06562 0.628146
21,   2.7697   3.66771 -0.659473 -0.991615,  2.94651   3.33441 -0.627767  -1.03008,  2.86109    3.4637 -0.622997  -1.01276, 3.29993 -5.56219 -5.53108  2.13201
