obs_id,true_value,meas_value,corr_value,diff(%)
14,  2.94353   7.94564  0.812975 -0.866144,  3.25192   7.69338  0.842172 -0.929788,  3.26644   7.74446  0.829863 -0.895082, 10.9703 -2.53202  2.07728  3.34098
15,  5.66522   18.0165 -0.624999 -0.719579,  5.89119   17.6876 -0.637874 -0.756546,  5.81246   17.7773 -0.639715 -0.745595, 2.59891 -1.32773  2.35456  3.61541
17, 6.03087  17.7194 -1.14015 -1.15199, 6.05055  17.8252 -1.10263 -1.20915, 5.99888   17.776 -1.11577 -1.20214,-0.53036 0.319028 -2.13845  4.35282
19, 7.70632  13.5078  1.18179 -0.64807,  7.82332   13.7708   1.16223 -0.636159,  7.82319   13.6764   1.17518 -0.635081,  1.51647   1.24819 -0.559033  -2.00433
20,  4.21965   7.97756 -0.788974 -0.780877,  4.00848   7.70984 -0.829519 -0.783776,  4.07545   7.81229 -0.820415 -0.772568,-3.41736 -2.07167  3.98508 -1.06405
21,  3.03349   4.06436 -0.659473 -0.991615,    3.149   3.90963 -0.679621  -1.01555,  3.11317   3.91263 -0.675812 -0.995814, 2.62674 -3.73309  2.47768 0.423484
5,  13.5501   5.98701 -0.795208  -1.16552,  13.9155    5.3221 -0.819946   -1.2242,  13.7958   5.42495 -0.814241  -1.20109, 1.81311 -9.38814  2.39346  3.05173
6,  3.83373   1.23339  0.946999 -0.951825,  3.89036   1.26701  0.985185 -0.972094,  3.9186  1.30347 0.988255 -0.96377,2.21386 5.68187 4.35655 1.25499
7, 5.40863  18.7271 -1.09047 -1.13779, 5.28516  18.9642 -1.10573 -1.05791, 5.21782  18.9478 -1.10981 -1.07508,-3.52783  1.17882  1.77316 -5.51219
8,  8.8287  11.7778 0.705534 0.888365, 8.50459  11.6131 0.719493 0.918343, 8.54836  11.6727 0.701691 0.903188, -3.17536 -0.891814 -0.544653   1.66853
11, 17.9319    5.562 0.767652 -1.02234, 18.0726  5.57978 0.765763 -1.05909, 18.0946  5.56207 0.770814 -1.02656,  0.907368 0.00119166   0.411885    0.41265
14,  2.97062   7.91677  0.812975 -0.866144,  2.93531   7.90509  0.854771 -0.831933,  2.99926   7.87127  0.845217 -0.856032, 0.963891 -0.574787   3.96596  -1.16742
15,  5.64439   17.9926 -0.624999 -0.719579,  5.51397   18.0654 -0.639194 -0.647224,  5.56334   18.0098 -0.639424 -0.684764, -1.43591 0.0958839   2.30806   -4.8383
17, 5.99286   17.681 -1.14015 -1.15199, 5.89688  17.7314  -1.0855 -1.19116, 5.90848  17.7322 -1.09707 -1.19535,-1.40811 0.289397 -3.77887  3.76376
19, 7.74572  13.4862  1.18179 -0.64807,  7.55364   13.7203   1.26898 -0.710444,  7.60878   13.7086   1.23312 -0.681651,-1.76785  1.64931  4.34346  5.18157
20,  4.19335   7.95153 -0.788974 -0.780877,  4.30398   7.91849 -0.868778 -0.790347,  4.25833   7.89496 -0.850276 -0.783541,  1.54956 -0.711406   7.76993  0.341266
21,   3.0115    4.0313 -0.659473 -0.991615,  2.55746   3.93136 -0.726717 -0.952545,  2.65234   3.92218 -0.707333 -0.969067,-11.9262 -2.70683  7.25731  -2.2739
5,  13.5236   5.94816 -0.795208  -1.16552, 13.0584  6.22502 -0.80625 -1.13447,   13.185    6.0755 -0.809382  -1.15982, -2.50413   2.14077   1.78238 -0.488785
6,  3.86529   1.20166  0.946999 -0.951825,  3.81645   1.51598  0.858755 -0.981061,  3.84029   1.47238  0.908205 -0.974429,-0.646741   22.5289  -4.09651   2.37481
7, 5.37228  18.6892 -1.09047 -1.13779, 5.27697  18.7491 -1.04578 -1.04105, 5.25995  18.7781 -1.07022 -1.05407, -2.0909 0.476124 -1.85658  -7.3587
8, 8.85222  11.8074 0.705534 0.888365, 9.06836  12.0783 0.691878 0.903736, 8.97989  12.0114 0.695682 0.903568, 1.44221  1.72785 -1.39647  1.71135
11, 17.9575  5.52793 0.767652 -1.02234, 17.7371  5.73456 0.761918 -1.02356, 17.8053  5.69775 0.765273 -1.02468,-0.847285   3.07216 -0.309921  0.228917
14,  2.99772    7.8879  0.812975 -0.866144,  3.59623   7.65278  0.801612 -0.947544,  3.49485   7.68646  0.818331 -0.912611, 16.5834 -2.55374 0.658817  5.36478
15,  5.62356   17.9686 -0.624999 -0.719579,  5.33199   17.9239 -0.600075  -0.70797,  5.36946   17.9351 -0.615128 -0.699113, -4.51835 -0.186472  -1.57924  -2.84419
17, 5.95486  17.6426 -1.14015 -1.15199, 6.22635  17.6542 -1.10275 -1.11264, 6.16321  17.6611 -1.10054 -1.14424,  3.49879  0.104705   -3.4743 -0.673546
19, 7.78511  13.4646  1.18179 -0.64807,  7.92329   13.5234   1.20869 -0.703065,  7.87455   13.5523   1.21805 -0.694903, 1.14892 0.651735  3.06884   7.2265
20,  4.16705    7.9255 -0.788974 -0.780877,  4.48957    7.7529 -0.846797 -0.806301,  4.44334   7.77351 -0.848097  -0.79762, 6.63032 -1.91767  7.49375  2.14425
21,  2.98952   3.99825 -0.659473 -0.991615,  3.04986   4.12813 -0.613562  -1.01362,  2.97501   4.08562 -0.649333 -0.996575,-0.485304    2.1853  -1.53762  0.500242
5,  13.4971   5.90931 -0.795208  -1.16552,  13.0758   6.06958 -0.789903  -1.15922,  13.0905   6.06375 -0.797352  -1.15945, -3.01277   2.61338  0.269635 -0.521167
6,  3.89686   1.16993  0.946999 -0.951825,  4.16005   0.99896  0.927172 -0.983192,  4.10853   1.07748  0.919959 -0.979894,  5.4317  -7.9023 -2.85528  2.94896
7, 5.33593  18.6512 -1.09047 -1.13779, 5.29833  18.4596 -1.19682 -1.17047, 5.28493  18.5099 -1.14846 -1.12604,-0.955849 -0.757786   5.31753  -1.03307
8, 8.87574   11.837 0.705534 0.888365, 9.01678  12.1617  0.73347 0.915808,  9.0144  12.1404 0.719038 0.911146,1.56226 2.56279 1.91398 2.56433
11, 17.9831  5.49385 0.767652 -1.02234, 18.0123  5.01566  0.71622 -1.00743, 17.9799  5.13109 0.734977 -1.01409,-0.0177763   -6.60292   -4.25654  -0.806831
14,  3.02482   7.85903  0.812975 -0.866144,  3.02164   7.90473  0.837014 -0.902107,  3.11082   7.86045  0.829822 -0.906091, 2.84296 0.018099  2.07226  4.61212
15,  5.60272   17.9446 -0.624999 -0.719579,  5.80353   17.8446 -0.558894 -0.657246,  5.72266   17.8566 -0.580323 -0.673245,  2.14075 -0.490289  -7.14812    -6.439
17, 5.91685  17.6042 -1.14015 -1.15199, 5.85351  17.7931 -1.15565 -1.18357, 5.90205  17.7628 -1.13463 -1.16853,-0.250239  0.900496 -0.484134   1.43499
19,  7.8245   13.443  1.18179 -0.64807,  7.85388   13.5074   1.24863 -0.696827,  7.86484   13.5113   1.23695 -0.696095,0.515571 0.508408  4.66746  7.41037
20,  4.14075   7.89947 -0.788974 -0.780877,  3.89191   8.06525 -0.753405 -0.741457,  3.98525   8.00865 -0.789633 -0.762874,-3.75533  1.38211  0.08354 -2.30541
21,  2.96754   3.96519 -0.659473 -0.991615,  2.59549   4.14909 -0.719686 -0.969208,  2.65912   4.13191 -0.692853  -0.97965,-10.3932  4.20461  5.06164 -1.20657
5,  13.4706   5.87046 -0.795208  -1.16552,  13.1102    6.3674 -0.808683   -1.1721, 13.1019  6.30641 -0.80435 -1.16723,-2.73699  7.42613  1.14958 0.146322
6,  3.92843   1.13821  0.946999 -0.951825,  3.62671  0.533475   1.01481 -0.956391,  3.71814  0.624591  0.978521 -0.965425,-5.35281  -45.125  3.32868  1.42887
7, 5.29958  18.6133 -1.09047 -1.13779, 4.97121  18.5137 -1.02524 -1.11748, 5.02047  18.5064 -1.07233 -1.12075, -5.26667 -0.574572  -1.66309  -1.49818
8, 8.89926  11.8666 0.705534 0.888365, 8.94979  11.8552 0.694345 0.876865, 8.96552  11.9113 0.703767 0.889924, 0.744635  0.376877 -0.250437   0.17548
11, 18.0087  5.45977 0.767652 -1.02234, 17.8853  5.26257 0.741443 -1.09173, 17.9065    5.233  0.73896 -1.06206,-0.567015  -4.15347  -3.73774    3.8846
14,  3.05192   7.83016  0.812975 -0.866144,   3.1501   8.23085  0.883044 -0.932941,  3.14812   8.15945  0.862716 -0.922641,3.15193 4.20546 6.11843 6.52278
15,  5.58189   17.9206 -0.624999 -0.719579,  5.80921   18.2615 -0.683211 -0.736155,  5.79017   18.1853 -0.643899 -0.712078, 3.73147  1.47704  3.02413 -1.04243
17, 5.87885  17.5658 -1.14015 -1.15199,  6.1168  17.4192 -1.09641  -1.1886, 6.07188  17.4734 -1.11098 -1.18097,  3.28344 -0.526225   -2.5587   2.51492
19, 7.86389  13.4214  1.18179 -0.64807,7.72819 13.5138 1.26942 -0.6016,  7.75993   13.5094   1.25699 -0.637691, -1.3221 0.655737  6.36385 -1.60156
20,  4.11445   7.87344 -0.788974 -0.780877,  4.49434    7.9931 -0.777502 -0.803971,  4.39899   7.99127 -0.782076 -0.788272,  6.91571   1.49654 -0.874231   0.94707
21,  2.94556   3.93214 -0.659473 -0.991615,  2.80078    4.0887 -0.706394   -1.0055,  2.77141   4.09054 -0.701204 -0.995627,-5.91197  4.02827  6.32792 0.404585
5,  13.4441   5.83161 -0.795208  -1.16552,  13.7692   6.22731 -0.864507  -1.18378,  13.6455   6.23444 -0.841451  -1.17746, 1.4982 6.90765 5.81523 1.02467
6,  3.95999   1.10648  0.946999 -0.951825,  3.62765    1.2846  0.903144 -0.895125,  3.64945   1.16143  0.931922 -0.921901,-7.84198  4.96653 -1.59204  -3.1439
7, 5.26324  18.5754 -1.09047 -1.13779,  5.2471   18.641 -1.08492 -1.13858, 5.20035  18.6103 -1.08008 -1.13175, -1.19482  0.188164 -0.952684 -0.531437
8, 8.92277  11.8962 0.705534 0.888365, 9.12575  11.4199 0.664448 0.832511, 9.10132  11.5126 0.679482 0.854383, 2.00106 -3.22464 -3.69256 -3.82526
11, 18.0342  5.42569 0.767652 -1.02234, 18.0406  5.28213 0.708839 -1.06048, 18.0211  5.26708 0.720356 -1.06107,-0.0731243   -2.92336   -6.16114    3.78848
14,  3.07902   7.80128  0.812975 -0.866144,  3.18692    8.1722  0.789885 -0.905525,  3.18501   8.16448  0.817705 -0.912058, 3.44213  4.65561 0.581819  5.30093
15,  5.56106   17.8966 -0.624999 -0.719579,  5.48615   18.2259 -0.657435 -0.763659,  5.53646   18.2144 -0.652297 -0.743949,-0.442328   1.77552   4.36768   3.38673
17, 5.84084  17.5274 -1.14015 -1.15199, 6.01498  17.3223 -1.15368 -1.14191, 6.01845  17.3423 -1.13737 -1.15684,  3.04077   -1.0564 -0.244158  0.420939
19, 7.90329  13.3998  1.18179 -0.64807,  7.83042   13.4964    1.1807 -0.621273,   7.8252    13.495   1.20984 -0.627544,-0.988072  0.710664   2.37414  -3.16739
20,  4.08815   7.84741 -0.788974 -0.780877,  4.18115   8.02558 -0.767549 -0.719461,  4.21533    8.0149 -0.773119 -0.745737, 3.11091  2.13437 -2.00948 -4.49995
21,  2.92357   3.89909 -0.659473 -0.991615, 2.62142  3.76665 -0.59984 -1.04969,  2.64414   3.81834 -0.638572  -1.02907,-9.55794 -2.07092 -3.16933  3.77749
5,  13.4176   5.79276 -0.795208  -1.16552,  13.3196   5.67979 -0.761232   -1.2035,  13.3727   5.77154 -0.791906  -1.19361,-0.334088 -0.366265 -0.415234   2.41016
6,  3.99156   1.07475  0.946999 -0.951825,  3.73401  0.948479  0.895774 -0.964122,  3.72443  0.980865  0.909587 -0.948015, -6.69247  -8.73566  -3.95051 -0.400257
7, 5.22689  18.5375 -1.09047 -1.13779, 5.15395  18.3663 -1.08456 -1.16952, 5.15579   18.403 -1.08285 -1.15512,  -1.3602 -0.725509 -0.698604   1.52266
8, 8.94629  11.9258 0.705534 0.888365, 9.42935  11.8403 0.711198 0.907942, 9.37501  11.7871 0.699118 0.887517,   4.79212   -1.16347  -0.909436 -0.0954624
11, 18.0598  5.39161 0.767652 -1.02234, 18.0747  5.60804 0.717989 -1.03849, 18.0695  5.54105 0.718896 -1.04707,0.0532394   2.77165  -6.35131   2.41924
14,  3.10612   7.77241  0.812975 -0.866144,  2.71516   7.78152  0.784701 -0.939735,  2.80364   7.84427  0.797252 -0.929203,-9.73818 0.924495 -1.93396  7.28041
15,  5.54022   17.8726 -0.624999 -0.719579,  5.69382   18.2292 -0.685213 -0.687662,  5.66186   18.2222  -0.67262 -0.709157, 2.19564  1.95623  7.61947 -1.44831
17, 5.80284   17.489 -1.14015 -1.15199, 5.94349  17.5476 -1.19558  -1.1076, 5.94999  17.5042 -1.17335 -1.12638,  2.53591 0.0867678   2.91169  -2.22351
19, 7.94268  13.3782  1.18179 -0.64807,   8.4735   12.9715   1.17493 -0.651968,  8.36515    13.061   1.18833 -0.642695,    5.319  -2.37106  0.553979 -0.829491
20,  4.06185   7.82138 -0.788974 -0.780877,  3.80223   7.65082 -0.813412 -0.785356,  3.87115   7.71117 -0.798065 -0.770261,-4.69504 -1.40909   1.1523 -1.35943
21,  2.90159   3.86603 -0.659473 -0.991615,  2.70695   4.22365 -0.696277 -0.979047,  2.69187   4.14544 -0.674226 -0.998106,-7.22772  7.22713  2.23714 0.654619
5,  13.3911   5.75391 -0.795208  -1.16552,  13.4091   5.83355 -0.801047  -1.13937,  13.3979   5.81551 -0.797548  -1.16008,0.0508348   1.07061   0.29431  -0.46703
6,  4.02313   1.04302  0.946999 -0.951825,  3.87809  0.969973  0.905042 -0.940081,  3.85611  0.966298  0.906792 -0.943109, -4.15137  -7.35608  -4.24571 -0.915707
7, 5.19054  18.4995 -1.09047 -1.13779, 5.27556  18.2471 -1.04657 -1.14255, 5.24786   18.268 -1.06041 -1.14736, 1.10437 -1.25143  -2.7566 0.841019
8, 8.96981  11.9554 0.705534 0.888365,  9.4014  12.7215 0.705919  0.89944, 9.40086  12.5604 0.703322 0.894987,   4.8056   5.05982 -0.313604  0.745362
11, 18.0854  5.35753 0.767652 -1.02234, 17.9011  5.45392 0.789286 -1.08412, 17.9355  5.46316 0.762378 -1.06998,  -0.8291   1.97158 -0.687068   4.65952
14,  3.13322   7.74354  0.812975 -0.866144,   3.1978     7.729  0.828796 -0.867114,  3.13238   7.74411  0.816788 -0.890839,-0.0267165 0.00738944   0.469036    2.85115
15,  5.51939   17.8486 -0.624999 -0.719579,   5.4949   17.4083 -0.688822 -0.758388,  5.52062    17.549  -0.68265 -0.739672,0.0222808  -1.67865   9.22417   2.79227
17, 5.76483  17.4506 -1.14015 -1.15199, 5.93161   17.168 -1.13165 -1.19165, 5.92799  17.2211 -1.14758 -1.16676, 2.83012 -1.31538 0.651151  1.28131
19, 7.98207  13.3566  1.18179 -0.64807,  8.13412   13.4206   1.19774 -0.574416,  8.18234   13.3528   1.19412 -0.600454,   2.50891 -0.0277894    1.04331   -7.34744
20,  4.03555   7.79535 -0.788974 -0.780877,  3.71232   7.70132 -0.747892 -0.824158,  3.73596   7.69841 -0.767071  -0.80357,-7.42394 -1.24354 -2.77606  2.90611
21,  2.87961   3.83298 -0.659473 -0.991615,   3.3844   3.53099 -0.610701 -0.978625,  3.25715   3.63454 -0.634886 -0.986131,   13.111  -5.17711   -3.7283 -0.553018
5,  13.3646   5.71506 -0.795208  -1.16552,  13.1337   5.60113 -0.818194  -1.19578,   13.176   5.63237 -0.810335  -1.18216,-1.41123 -1.44685  1.90223  1.42801
6,  4.05469    1.0113  0.946999 -0.951825, 3.93059 0.942089  1.03288 -1.03099,  3.92291  0.940654  0.984724 -0.997421,-3.25001 -6.98526  3.98366  4.79038
7, 5.15419  18.4616 -1.09047 -1.13779, 4.98708  18.5462 -1.10624 -1.15722, 5.02716  18.4898 -1.08876 -1.15342, -2.46468  0.152688 -0.156862   1.37336
8, 8.99333  11.9851 0.705534 0.888365, 9.08326   12.205 0.698975 0.888928,   9.144  12.2736 0.700597 0.891199,  1.67539    2.4078 -0.699736  0.318982
11,  18.111  5.32346 0.767652 -1.02234, 17.8771  5.05277  0.73071 -0.97721,  17.892  5.11967 0.742797 -1.01269,-1.20928 -3.82806 -3.23789 -0.94447
14,  3.16032   7.71467  0.812975 -0.866144,  3.33629   8.09196  0.906712 -0.850284,  3.30498   8.02478  0.872384 -0.865733,   4.57727    4.01977    7.30756 -0.0474762
15,  5.49855   17.8246 -0.624999 -0.719579,  5.06915   17.7842 -0.567291 -0.749388,   5.1457   17.7379 -0.611402 -0.745648,-6.41722  -0.4866 -2.17546  3.62279
17, 5.72683  17.4122 -1.14015 -1.15199,  5.6783  17.3617 -1.17936 -1.17823, 5.71591  17.3297 -1.16724 -1.17383,-0.190674 -0.474158   2.37602   1.89523
19, 8.02147  13.3349  1.18179 -0.64807,  8.10617   13.3851   1.21047 -0.620826,  8.12685   13.3758   1.20421 -0.613039, 1.31383 0.306121   1.8976 -5.40554
20,  4.00925   7.76932 -0.788974 -0.780877,  3.93346   7.61023 -0.761204 -0.828908,  3.89374   7.62113  -0.76342 -0.819236,-2.88126 -1.90747 -3.23885  4.91241
21,  2.85763   3.79992 -0.659473 -0.991615,  3.12089      4.05 -0.650688 -0.978408,  3.14136   3.97016 -0.644665 -0.981308, 9.92905  4.47992 -2.24547 -1.03938
5,  13.3381   5.67621 -0.795208  -1.16552,   13.506   5.17926 -0.803038    -1.138,  13.4424   5.25302 -0.805785  -1.15491, 0.782592  -7.45547    1.3301 -0.910015
6,  4.08626  0.979569  0.946999 -0.951825,  4.27907  0.536422  0.934433 -0.944067,   4.2214  0.602588  0.953678 -0.964488, 3.30718 -38.4844 0.705363  1.33037
7, 5.11784  18.4237 -1.09047 -1.13779, 4.85191  18.1041 -1.08224 -1.17547, 4.87667  18.1659 -1.08475 -1.16708,-4.71234 -1.39911 -0.52494   2.5744
8, 9.01684  12.0147 0.705534 0.888365, 8.92864  12.2469 0.720631 0.926974, 8.97119   12.257 0.712952 0.913303,-0.506322   2.01679   1.05144   2.80714
11, 18.1366  5.28938 0.767652 -1.02234, 17.9938  5.21634 0.729361 -1.08426,   17.98  5.19299 0.734502 -1.05691,-0.863326  -1.82237  -4.31846   3.38095
14,  3.18742    7.6858  0.812975 -0.866144,  3.49905   7.16529  0.784219 -0.919347,  3.46951   7.31314  0.817914 -0.898961, 8.85028 -4.84861 0.607488  3.78887
15,  5.47772   17.8007 -0.624999 -0.719579,  5.28141   18.1313 -0.587125 -0.699039,  5.25365   18.0569 -0.596381 -0.716795,-4.09066  1.43939 -4.57888 -0.38687
17, 5.68882  17.3738 -1.14015 -1.15199, 5.50221   17.373 -1.17031  -1.1079, 5.53334  17.3584 -1.16916 -1.13307, -2.73319 -0.088946   2.54372  -1.64245
19, 8.06086  13.3133  1.18179 -0.64807,  8.07223   13.0937   1.18358 -0.632994,  8.08907   13.1403   1.19145 -0.625401,0.350006 -1.29998 0.817508 -3.49801
20,  3.98296   7.74329 -0.788974 -0.780877,  3.80375   7.96677 -0.835644 -0.783444,  3.81512    7.9004 -0.808064 -0.797074,-4.21382  2.02897  2.41961  2.07426
21,  2.83564   3.76687 -0.659473 -0.991615,  3.22475   3.57187 -0.724306  -1.04041,  3.20593   3.63688 -0.693874  -1.01787, 13.0585 -3.45082  5.21644  2.64809
5,  13.3115   5.63736 -0.795208  -1.16552,  12.8396    5.6288 -0.810078  -1.12485,  12.9421   5.55506 -0.808502  -1.13629,-2.77504 -1.45986  1.67181 -2.50805
6,  4.11783  0.947841  0.946999 -0.951825,  4.0892  1.04667 0.917772 -0.92189,  4.11835  0.961917  0.931469 -0.938108,0.012622  1.48506 -1.63989 -1.44111
7, 5.08149  18.3858 -1.09047 -1.13779, 5.04238  18.6801 -1.09969 -1.18967,  5.0064  18.5815 -1.09396 -1.18098,-1.47784  1.06479 0.319813  3.79605
8, 9.04036  12.0443 0.705534 0.888365, 9.10178  12.4319 0.627789 0.902232, 9.08261  12.4061  0.66033 0.906477,0.467324  3.00446 -6.40702  2.03873
11, 18.1622   5.2553 0.767652 -1.02234, 18.0875  5.28581  0.85188 -1.04694, 18.0729  5.26302 0.807055 -1.05073,-0.491545   0.14689   5.13282   2.77683
14,  3.21452   7.65693  0.812975 -0.866144,  3.26519   7.85796  0.688951 -0.879931,  3.30622   7.75562  0.738185 -0.887136, 2.85285  1.28887 -9.19959  2.42364
15,  5.45689   17.7767 -0.624999 -0.719579,   5.3352    18.104 -0.586362 -0.716798,  5.31715   18.0914 -0.590178 -0.716789,-2.56073  1.77035 -5.57137 -0.38769
17, 5.65082  17.3354 -1.14015 -1.15199, 5.54764  17.3959 -1.11703 -1.09807, 5.53824  17.3826 -1.13693 -1.11143, -1.99234  0.271808 -0.282394  -3.52109
19, 8.10025  13.2917  1.18179 -0.64807,   8.2968   13.4521   1.18386 -0.668729,  8.26686   13.3928   1.18677 -0.652142, 2.05687 0.760292 0.422069  0.62831
20,  3.95666   7.71726 -0.788974 -0.780877,  3.97536    7.8375 -0.776197 -0.802896,  3.94207   7.84397 -0.788348 -0.800676, -0.368584    1.64178 -0.0792791    2.53557
21,  2.81366   3.73382 -0.659473 -0.991615,  2.76436   3.77593 -0.725408 -0.900082,  2.83884   3.74532 -0.713409 -0.945055,0.894949 0.308069  8.17875 -4.69536
5,   13.285   5.59851 -0.795208  -1.16552,  13.3113   5.58267 -0.792087  -1.26836,  13.2408   5.57079 -0.798313   -1.2179,-0.333013 -0.495097  0.390454   4.49443
6,  4.14939  0.916114  0.946999 -0.951825, 3.98616  1.08179  1.00013 -0.90354,  4.01535   1.05493  0.973888 -0.916727,-3.23044  15.1527  2.83944 -3.68742
7, 5.04514  18.3478 -1.09047 -1.13779, 4.82061  18.4574   -1.126 -1.24369, 4.84715  18.4724 -1.11377 -1.21975,-3.92446 0.678826  2.13715  7.20322
8, 9.06388  12.0739 0.705534 0.888365,  9.0192  12.2157 0.695746 0.813006, 9.03447  12.2548 0.682209 0.848684,-0.324437   1.49845  -3.30608  -4.46678
11, 18.1878  5.22122 0.767652 -1.02234,  18.1989   5.47297  0.721828 -0.973344, 18.1811  5.42947 0.754393 -1.00288,-0.0368932    3.98841   -1.72729   -1.90404
14,  3.24162   7.62806  0.812975 -0.866144,  3.30467   7.65453  0.742872 -0.924307,  3.30934   7.66721  0.741079 -0.910117, 2.08919 0.513278  -8.8436  5.07685
15,  5.43605   17.7527 -0.624999 -0.719579,  5.65541   17.6451 -0.697802 -0.693318,  5.59148   17.7204 -0.656653 -0.702331,  2.85915 -0.181874   5.06477  -2.39704
17, 5.61281   17.297 -1.14015 -1.15199, 5.88322  17.0907 -1.12148 -1.17113, 5.81505   17.136 -1.12734 -1.14836,  3.60308 -0.931298  -1.12407 -0.315606
19, 8.13964  13.2701  1.18179 -0.64807,  8.48032   12.8214   1.22105 -0.683735,  8.44941   12.9193   1.20798 -0.671729, 3.80562 -2.64409  2.21621  3.65061
20,  3.93036   7.69124 -0.788974 -0.780877,  4.10752   7.70736 -0.855734 -0.769341,  4.07326   7.72699 -0.829974 -0.781323,  3.63586  0.464876   5.19663 0.0571181
21,  2.79168   3.70076 -0.659473 -0.991615,  2.74063   3.66873 -0.625824 -0.993516,  2.75403   3.67668 -0.659287 -0.975011,  -1.34847  -0.650852 -0.0281722   -1.67446
5,  13.2585   5.55966 -0.795208  -1.16552,  13.6405   5.73602 -0.774909  -1.15076,  13.5646   5.69947 -0.783801  -1.17638, 2.30844  2.51482 -1.43451 0.932148
6,  4.18096  0.884386  0.946999 -0.951825,  4.12112  0.882611  0.907988 -0.904044,  4.10796  0.907881  0.933168 -0.908904,-1.74608  2.65668 -1.46049 -4.50931
7, 5.00879  18.3099 -1.09047 -1.13779, 5.12999  18.0551  -1.0176 -1.13709,5.07316 18.1223 -1.0543 -1.1687, 1.28511 -1.02438 -3.31703  2.71665
8,  9.0874  12.1035 0.705534 0.888365, 9.50544  12.2406 0.609027 0.959666,9.42549 12.2483 0.63703 0.91727, 3.72042  1.19656 -9.70952  3.25365
11, 18.2134  5.18714 0.767652 -1.02234, 18.2844  5.01279  0.74741 -1.02424, 18.2704  5.08101 0.750086 -1.01612, 0.313392  -2.04603  -2.28837 -0.608231
14,  3.26872   7.59918  0.812975 -0.866144,  3.59183   8.06418  0.779816 -0.882275,  3.54598   7.98812  0.765049 -0.892862, 8.48239   5.1181 -5.89518  3.08474
15,  5.41522   17.7287 -0.624999 -0.719579,   5.1148   18.0015 -0.692424 -0.665377,  5.19575   17.9473 -0.678812 -0.679458,-4.05293  1.23327  8.61011 -5.57561
17, 5.57481  17.2586 -1.14015 -1.15199, 5.10722  17.2611 -1.15002 -1.14972, 5.22656   17.232 -1.14143 -1.14918, -6.24683   -0.1546  0.111853 -0.244142
19, 8.17904  13.2485  1.18179 -0.64807,   7.8502   13.1668    1.1699 -0.665549,  7.96403   13.1187   1.18437 -0.667879, -2.62871 -0.980003  0.218862   3.05659
20,  3.90406   7.66521 -0.788974 -0.780877,  3.84597   7.75036 -0.748868 -0.703406,  3.88166   7.74169  -0.77987 -0.733162,-0.573808  0.997779  -1.15388  -6.11037
