obs_id,true_value,meas_value,corr_value,diff(%)
14,  2.94353   7.94564  0.812975 -0.866144,  3.32031   7.78921  0.832805 -0.906183,  3.32043   7.78541  0.811456 -0.895939,  12.8047  -2.01661 -0.186811   3.43996
15,  5.66522   18.0165 -0.624999 -0.719579,  5.87169   17.6343 -0.630563 -0.764263,  5.82277   17.7899 -0.649253 -0.747584,  2.7809 -1.25788  3.88074  3.89181
17, 6.03087  17.7194 -1.14015 -1.15199,   6.212  17.6636 -1.14693  -1.1651, 6.14562  17.6305 -1.15864 -1.15908,  1.90268 -0.501868   1.62107  0.615059
19, 7.70632  13.5078  1.18179 -0.64807,  7.66991   13.6411   1.14722 -0.606678,   7.7589   13.5633   1.15252 -0.614711, 0.68232 0.411298 -2.47688 -5.14749
20,  4.21965   7.97756 -0.788974 -0.780877,  3.91863   7.59062 -0.813039 -0.735512,   4.0328   7.69905 -0.817997 -0.760819,-4.42806 -3.49118  3.67867 -2.56854
21,  3.03349   4.06436 -0.659473 -0.991615,  3.08725   4.05084 -0.742141  -1.03163,  3.06411   4.03121 -0.703469  -1.02328,  1.00965 -0.815445   6.67137   3.19279
5,  13.5501   5.98701 -0.795208  -1.16552,  13.8345    5.2045 -0.803329  -1.13685,  13.8133   5.33514 -0.802415   -1.1312, 1.94226 -10.8881 0.906256 -2.94471
6,  3.83373   1.23339  0.946999 -0.951825,  3.98812   1.05615  0.998501 -0.935589,  3.99233   1.12478  0.981601 -0.945871,  4.13717  -8.80539   3.65389 -0.625582
7, 5.40863  18.7271 -1.09047 -1.13779, 5.45496  19.1779 -1.06861 -1.03686,  5.3889  19.0621  -1.0829 -1.06323,-0.364789   1.78885 -0.693871  -6.55293
8,  8.8287  11.7778 0.705534 0.888365, 8.56019  11.7068 0.715326 0.883882, 8.61861  11.7427 0.722229 0.871861,  -2.3797 -0.297379   2.36625  -1.85787
11, 17.9319    5.562 0.767652 -1.02234, 17.8207  5.48628 0.772191  -1.1214, 17.8601  5.46919 0.754847 -1.08877,-0.400395  -1.66874  -1.66811   6.49766
14,  2.97062   7.91677  0.812975 -0.866144,  2.97139   8.00534  0.811826 -0.837092,  3.05607   7.94922  0.811636 -0.859537,  2.87625  0.409826 -0.164684 -0.762765
15,  5.64439   17.9926 -0.624999 -0.719579,  5.67422   17.7979 -0.572531 -0.628857,  5.70294   17.7907 -0.601853 -0.674202,  1.0374 -1.12162 -3.70339 -6.30602
17, 5.99286   17.681 -1.14015 -1.15199, 6.00539  17.6091 -1.14401 -1.22407, 6.02829  17.6051 -1.14961 -1.19924,0.591218 -0.42957 0.829512  4.10145
19, 7.74572  13.4862  1.18179 -0.64807,  7.50632   13.6401   1.22038 -0.644616,  7.57197   13.6182   1.19442 -0.633181,-2.24316 0.978872  1.06929  -2.2975
20,  4.19335   7.95153 -0.788974 -0.780877,  4.28407   8.00891  -0.88975 -0.776545,  4.22122   7.93341 -0.862307 -0.770495, 0.66456 -0.22789  9.29479 -1.32945
21,   3.0115    4.0313 -0.659473 -0.991615,  2.44058   3.91976 -0.660611 -0.968308,  2.57577   3.93728 -0.677059 -0.989314, -14.4689  -2.33227   2.66671 -0.232074
5,  13.5236   5.94816 -0.795208  -1.16552, 13.2938  5.84179 -0.78642 -1.12745,  13.4048   5.71924 -0.792593  -1.12881,-0.878726  -3.84872 -0.328827  -3.14972
6,  3.86529   1.20166  0.946999 -0.951825,  3.89788   1.30028  0.823794 -0.906965,  3.92621   1.25374  0.884055 -0.921799, 1.57589  4.33425 -6.64666 -3.15457
7, 5.37228  18.6892 -1.09047 -1.13779, 5.37326  18.8285  -1.1124 -1.13669,  5.3686   18.873 -1.10113 -1.10866,-0.0686372   0.983497   0.977423   -2.56051
8, 8.85222  11.8074 0.705534 0.888365, 9.04334  12.0242 0.731276 0.873061, 8.95315  11.9674 0.727872 0.872635, 1.14018  1.35522  3.16611 -1.77067
11, 17.9575  5.52793 0.767652 -1.02234, 17.6896  5.48962 0.774272 -1.01546, 17.7337  5.47699 0.766827 -1.04346, -1.24619 -0.921461 -0.107554   2.06539
14,  2.99772    7.8879  0.812975 -0.866144,  3.49304   7.70071  0.765298 -0.887559,  3.40066   7.75016  0.783051 -0.876884, 13.4413 -1.74623 -3.68082  1.23996
15,  5.62356   17.9686 -0.624999 -0.719579,  5.50641   17.8922 -0.647352 -0.697914,  5.54605   17.8642 -0.629996 -0.688841,-1.37817  -0.5807 0.799534 -4.27167
17, 5.95486  17.6426 -1.14015 -1.15199, 6.22033  17.6881 -1.13187 -1.14811,  6.1685  17.6605 -1.13862 -1.16763,  3.58768  0.101202 -0.134793     1.357
19, 7.78511  13.4646  1.18179 -0.64807,  7.98822   13.4471   1.18358 -0.706748,  7.90345   13.4807   1.18777 -0.678667, 1.52003 0.120125 0.506277  4.72118
20,  4.16705    7.9255 -0.788974 -0.780877,  4.45074   7.52472 -0.835736 -0.737905,  4.39264   7.61101 -0.845852 -0.750403, 5.41374 -3.96803  7.20916 -3.90249
21,  2.98952   3.99825 -0.659473 -0.991615,  3.32094   3.80118 -0.640984 -0.977308,  3.14816   3.82442 -0.654665 -0.981907,   5.3064  -4.34759 -0.729114 -0.978978
5,  13.4971   5.90931 -0.795208  -1.16552,  13.3704   5.80833 -0.763523  -1.09177,  13.3722   5.77987 -0.774628   -1.1059,-0.925207  -2.19054  -2.58804  -5.11523
6,  3.89686   1.16993  0.946999 -0.951825,  4.18803   1.25302  0.895001 -0.883132,  4.13574   1.24634   0.89085 -0.897898, 6.13003  6.53082 -5.92915 -5.66567
7, 5.33593  18.6512 -1.09047 -1.13779, 5.47302   18.594 -1.10276 -1.16532, 5.44124  18.6484 -1.10212 -1.14371,   1.97359 -0.0151453    1.06798   0.519703
8, 8.87574   11.837 0.705534 0.888365, 8.85214  12.2492 0.736252 0.921417, 8.88036  12.1924 0.733035 0.902817,0.052069  3.00232  3.89786  1.62673
11, 17.9831  5.49385 0.767652 -1.02234, 17.9377  5.17249 0.743949 -1.01276, 17.8975  5.23328  0.75271 -1.02452,-0.47596 -4.74293 -1.94646 0.212977
14,  3.02482   7.85903  0.812975 -0.866144,  3.14869   7.97917  0.913255 -0.865719, 3.21155  7.92105 0.863485 -0.86995, 6.17322 0.789172    6.213 0.439473
15,  5.60272   17.9446 -0.624999 -0.719579,   5.9398   17.8081 -0.658384  -0.68253,  5.84637   17.8156 -0.647487 -0.684945,  4.34874 -0.718772   3.59812  -4.81312
17, 5.91685  17.6042 -1.14015 -1.15199,  5.7703  17.7884 -1.11377 -1.19285, 5.85145  17.7508 -1.12331 -1.18319,-1.10531  0.83253 -1.47745  2.70832
19,  7.8245   13.443  1.18179 -0.64807,  7.89934   13.3674   1.21394 -0.675345,  7.90923   13.3878   1.20394 -0.676626,  1.08288 -0.410131   1.87445    4.4062
20,  4.14075   7.89947 -0.788974 -0.780877,  4.21007   7.83284 -0.707039 -0.820342,   4.2451   7.77713 -0.760081 -0.793596, 2.52008 -1.54873 -3.66207  1.62882
21,  2.96754   3.96519 -0.659473 -0.991615,  2.60611   4.53228 -0.690014  -0.95509,  2.72317   4.36559 -0.676579 -0.965237,-8.23469  10.0977  2.59388 -2.66007
5,  13.4706   5.87046 -0.795208  -1.16552,  13.0366   6.26227 -0.820319  -1.14463,  13.1063   6.14529 -0.802907  -1.12977,-2.70459  4.68149 0.968101 -3.06731
6,  3.92843   1.13821  0.946999 -0.951825,  3.72325  0.704141  0.950703 -0.910932, 3.82292 0.819451 0.927784 -0.90602,-2.68562  -28.005 -2.02902 -4.81236
7, 5.29958  18.6133 -1.09047 -1.13779, 5.03163  18.4739 -1.04603 -1.10219, 5.11569  18.5047  -1.0675 -1.11807, -3.46997 -0.583641  -2.10609  -1.73371
8, 8.89926  11.8666 0.705534 0.888365, 9.08325  11.8078 0.661483  0.87747, 9.04293  11.9011 0.688836 0.887098,  1.61447  0.290869  -2.36668 -0.142697
11, 18.0087  5.45977 0.767652 -1.02234, 17.8328  4.96478 0.750763 -1.03572,  17.853  5.01752 0.751496 -1.03147,-0.864207  -8.10018  -2.10472  0.893199
14,  3.05192   7.83016  0.812975 -0.866144,  2.85172   8.05764  0.793473 -0.982826, 2.93908  8.02014 0.820165 -0.93969,-3.69757  2.42625 0.884398  8.49118
15,  5.58189   17.9206 -0.624999 -0.719579,  5.61097   18.0191 -0.633886 -0.688844,  5.65914   17.9682 -0.639109 -0.687326, 1.38389 0.265402  2.25761 -4.48227
17, 5.87885  17.5658 -1.14015 -1.15199, 6.02822  17.2806 -1.14146 -1.13827, 5.97996  17.3777  -1.1345 -1.15548,  1.71992  -1.07119 -0.496179  0.302837
19, 7.86389  13.4214  1.18179 -0.64807,  7.75474   13.4906   1.26901 -0.613673,  7.79868   13.4625   1.24413 -0.637703,-0.829249  0.306772   5.27517  -1.59976
20,  4.11445   7.87344 -0.788974 -0.780877,  4.29941   7.95711 -0.734667  -0.75587,  4.28153    7.9107 -0.744364 -0.770253, 4.06067  0.47328 -5.65411 -1.36045
21,  2.94556   3.93214 -0.659473 -0.991615,   2.7537   4.38699 -0.705913  -1.01477,  2.74169   4.37483 -0.694702 -0.995841,-6.92106  11.2584  5.34195 0.426164
5,  13.4441   5.83161 -0.795208  -1.16552,  13.6301   5.91807 -0.810425    -1.198,  13.5061   5.96062 -0.807482  -1.17196, 0.46132  2.21218   1.5435 0.552608
6,  3.95999   1.10648  0.946999 -0.951825,  3.64369   1.22762  0.986599 -0.966831,  3.69112    1.1288  0.964106 -0.943546, -6.78965   2.01762   1.80653 -0.869755
7, 5.26324  18.5754 -1.09047 -1.13779,  4.9298  18.5992 -1.12813 -1.12827, 4.96352  18.5695 -1.10499 -1.12435,  -5.69451 -0.0316978    1.33193   -1.18124
8, 8.92277  11.8962 0.705534 0.888365, 9.06463  11.3809 0.706084 0.869999, 9.06495  11.5047 0.699496 0.876459,  1.59338  -3.29137 -0.855849  -1.34021
11, 18.0342  5.42569 0.767652 -1.02234, 18.0848   5.2108 0.724315 -1.06288, 18.0382  5.15948 0.734724 -1.05085,0.0219563  -4.90648  -4.28956   2.78882
14,  3.07902   7.80128  0.812975 -0.866144,  2.98775   7.95169  0.792235 -0.856377,  2.98289   7.96021  0.802906 -0.888204,-3.12212  2.03721  -1.2385  2.54699
15,  5.56106   17.8966 -0.624999 -0.719579,  5.34815   18.1973 -0.637583 -0.765428,  5.41337   18.1404 -0.638203 -0.735563,-2.65569  1.36205  2.11274  2.22124
17, 5.84084  17.5274 -1.14015 -1.15199, 5.90573  17.6166 -1.15752 -1.07795, 5.91389  17.5543 -1.14873 -1.10753, 1.25054 0.153078 0.752277 -3.85964
19, 7.90329  13.3998  1.18179 -0.64807,  7.97079   13.2889   1.15509 -0.580256,   7.9412   13.3233   1.18911 -0.602219, 0.479752 -0.570578  0.620101  -7.07513
20,  4.08815   7.84741 -0.788974 -0.780877,  3.87909   8.05856 -0.793744 -0.752409,  3.96402   8.01953 -0.774931 -0.759202,-3.03649  2.19329 -1.77984 -2.77564
21,  2.92357   3.89909 -0.659473 -0.991615,  2.74854    3.7844 -0.683151  -1.03622,   2.7418   3.90978 -0.687559  -1.02087,-6.21733 0.274313  4.25892  2.94989
5,  13.4176   5.79276 -0.795208  -1.16552,  13.6628   5.86546 -0.821359   -1.0945,  13.6215   5.87824 -0.816034   -1.1241, 1.51949  1.47561  2.61898 -3.55402
6,  3.99156   1.07475  0.946999 -0.951825,  3.86114   0.99741  0.904429 -0.958875,  3.82998   1.01988  0.927242 -0.953033,-4.04797 -5.10532 -2.08627 0.126896
7, 5.22689  18.5375 -1.09047 -1.13779, 5.44698  18.5597 -1.08996 -1.13824, 5.32987  18.5534 -1.09564 -1.13293,  1.97025 0.0862437  0.473866 -0.427325
8, 8.94629  11.9258 0.705534 0.888365, 9.27169  11.8003 0.715207 0.924632, 9.23042  11.7404  0.70923 0.906266, 3.17593 -1.55478 0.523794  2.01503
11, 18.0598  5.39161 0.767652 -1.02234, 18.2225  5.23792 0.730757 -1.00293, 18.1865  5.21246 0.732293 -1.02122,  0.70148  -3.32272  -4.60621 -0.109701
14,  3.10612   7.77241  0.812975 -0.866144,  2.95425   8.10284  0.786928 -0.952115,   2.9667   8.06394  0.793024 -0.927681,-4.48869  3.75075 -2.45404  7.10471
15,  5.54022   17.8726 -0.624999 -0.719579,  5.41866   18.2632 -0.612948 -0.721456,  5.41273     18.23 -0.622591 -0.726825, -2.30128   1.99986 -0.385209   1.00696
17, 5.80284   17.489 -1.14015 -1.15199, 5.94835  17.2036 -1.15744 -1.06568, 5.93195  17.2743 -1.15411 -1.08171, 2.22504 -1.22766  1.22375 -6.10149
19, 7.94268  13.3782  1.18179 -0.64807,  8.44767   12.8766   1.13415 -0.630569,  8.34246   12.9726    1.1552 -0.619795, 5.03329 -3.03157 -2.24937 -4.36297
20,  4.06185   7.82138 -0.788974 -0.780877,  3.54787   7.75872 -0.792249 -0.764791,  3.63572   7.81173 -0.785684 -0.762687, -10.4912 -0.123413 -0.416907  -2.32938
21,  2.90159   3.86603 -0.659473 -0.991615,  2.61167   4.18005  -0.73731 -0.993035, 2.63571   4.1116 -0.71832 -1.00363,-9.16316  6.35181  8.92343  1.21133
5,  13.3911   5.75391 -0.795208  -1.16552,  13.3982   5.84277 -0.808682  -1.14342,  13.4423   5.84228 -0.811516  -1.13604,0.382921  1.53583  2.05075 -2.52922
6,  4.02313   1.04302  0.946999 -0.951825,  3.87985   1.00753  0.982996 -0.962738,  3.87569   1.00314  0.961702 -0.959028,-3.66472 -3.82373  1.55265 0.756786
7, 5.19054  18.4995 -1.09047 -1.13779, 5.23648   18.053 -1.08315 -1.18618, 5.24931  18.1571 -1.08792  -1.1659,  1.13221  -1.85105 -0.233418   2.47033
8, 8.96981  11.9554 0.705534 0.888365, 9.19413  12.4621 0.744379 0.840183, 9.20769  12.3063 0.730946 0.865514, 2.65207  2.93472  3.60174 -2.57228
11, 18.0854  5.35753 0.767652 -1.02234, 18.1503   5.5913 0.804862 -1.06646, 18.1641  5.49825 0.777135 -1.04913,0.434878  2.62653  1.23525  2.62011
14,  3.13322   7.74354  0.812975 -0.866144, 3.25889  7.86983 0.791481 -0.81724,  3.19905   7.90679  0.792105 -0.859446,  2.10112   2.10812  -2.56714 -0.773273
15,  5.51939   17.8486 -0.624999 -0.719579,  5.31177   17.7941 -0.697151 -0.754898,  5.32968   17.8867 -0.668682 -0.744229,-3.43713 0.213426  6.98928  3.42554
17, 5.76483  17.4506 -1.14015 -1.15199, 5.99116  17.2076  -1.0876 -1.18603,  5.9693  17.2143 -1.11299 -1.14619,  3.54674  -1.35428  -2.38245 -0.503993
19, 7.98207  13.3566  1.18179 -0.64807, 8.07117  13.5968  1.21691 -0.61329,  8.14104   13.4516    1.1933 -0.615692, 1.99148 0.711656 0.974374  -4.9962
20,  4.03555   7.79535 -0.788974 -0.780877,  3.69366   7.62047 -0.777015 -0.772372,  3.67474   7.65779 -0.780316 -0.768694,-8.94099 -1.76468 -1.09738  -1.5601
21,  2.87961   3.83298 -0.659473 -0.991615,  3.13238   3.46387 -0.698094  -0.96648,   3.0152   3.60224 -0.705753 -0.980748, 4.70882 -6.01976  7.01773  -1.0959
5,  13.3646   5.71506 -0.795208  -1.16552,  13.2758   5.73598 -0.840109   -1.1715,  13.3072   5.75132 -0.829205  -1.15797,-0.429442  0.634483   4.27525 -0.648086
6,  4.05469    1.0113  0.946999 -0.951825,  3.93941  0.940184   0.97816 -0.987983,  3.93231  0.947105  0.971878 -0.976927, -3.0183 -6.34742  2.62714  2.63728
7, 5.15419  18.4616 -1.09047 -1.13779,  4.8547  18.6822 -1.09573 -1.15954,4.93536 18.5553 -1.0928 -1.1619,-4.24558 0.507211 0.213468  2.11854
8, 8.99333  11.9851 0.705534 0.888365, 9.30038  12.2034 0.791889 0.857004, 9.28511  12.2331  0.76862 0.860237, 3.24449  2.06944  8.94151 -3.16626
11,  18.111  5.32346 0.767652 -1.02234, 18.0375  5.03231 0.750111 -1.02815, 18.0718  5.12939 0.760413 -1.03622,-0.216505  -3.64558 -0.943026   1.35733
14,  3.16032   7.71467  0.812975 -0.866144,  3.07965   8.03762  0.808708 -0.816971,  3.11251   8.00179  0.802347 -0.833175,-1.51286  3.72176 -1.30724 -3.80645
15,  5.49855   17.8246 -0.624999 -0.719579,  5.12808   17.8176 -0.576366 -0.762471,  5.16863   17.8276  -0.61165 -0.755509, -6.00024 0.0164362  -2.13572   4.99316
17, 5.72683  17.4122 -1.14015 -1.15199, 5.95046  17.2709 -1.13005 -1.15692, 5.94631  17.2495 -1.12353 -1.15281,  3.83255 -0.934393  -1.45779  0.070667
19, 8.02147  13.3349  1.18179 -0.64807,  8.08676   13.0346   1.20895 -0.599464,  8.10796   13.1239   1.20296 -0.605714, 1.07833 -1.58253  1.79174 -6.53584
20,  4.00925   7.76932 -0.788974 -0.780877,  3.82365   7.42968 -0.813638 -0.834147,   3.7842   7.47514 -0.800887 -0.809172,-5.61343 -3.78643  1.51002  3.62357
21,  2.85763   3.79992 -0.659473 -0.991615,  2.84799     3.961 -0.602403  -1.00331,  2.88054   3.87282 -0.641898 -0.994639,0.801902  1.91846 -2.66499 0.304943
5,  13.3381   5.67621 -0.795208  -1.16552,  13.4579   5.16294 -0.786613  -1.10319,  13.4178   5.28682 -0.802859  -1.12419,0.597835 -6.85993 0.962082 -3.54645
6,  4.08626  0.979569  0.946999 -0.951825,  4.23697  0.754443  0.978395 -0.950057,  4.17568   0.79054  0.975941 -0.960341, 2.18834 -19.2971  3.05621 0.894723
7, 5.11784  18.4237 -1.09047 -1.13779, 5.07138  18.2887 -1.18083 -1.11948, 5.03239  18.3401 -1.14718 -1.13571, -1.66973 -0.453831   5.20099 -0.183048
8, 9.01684  12.0147 0.705534 0.888365, 8.69856  12.1127  0.71559 0.941547, 8.83629  12.1464 0.735767  0.91047,-2.00244  1.09625  4.28505  2.48824
11, 18.1366  5.28938 0.767652 -1.02234,  17.951  5.49088 0.743478 -1.01933, 17.9838  5.40175 0.749928 -1.02573,-0.842293   2.12446  -2.30892  0.331576
14,  3.18742    7.6858  0.812975 -0.866144,  3.37953   7.54181  0.817148 -0.862262,  3.32546   7.63906  0.811526 -0.851208,  4.33094 -0.608055 -0.178226  -1.72445
15,  5.47772   17.8007 -0.624999 -0.719579,  5.35558   18.1778 -0.567879 -0.721373,  5.30899   18.0933 -0.584571 -0.734364, -3.0804  1.64415 -6.46841   2.0546
17, 5.68882  17.3738 -1.14015 -1.15199, 5.31807  17.5499 -1.16333 -1.15775, 5.45101  17.4736 -1.14821 -1.15582,-4.18045 0.574427 0.706231 0.331956
19, 8.06086  13.3133  1.18179 -0.64807,  7.81034   13.2737   1.16976 -0.640074,  7.88631   13.2354    1.1824 -0.626927,  -2.1654 -0.585836  0.051929  -3.26248
20,  3.98296   7.74329 -0.788974 -0.780877,  3.94114   8.01548 -0.846557 -0.773839,  3.89971   7.88782 -0.829089 -0.787262,-2.09013  1.86651  5.08454 0.817675
21,  2.83564   3.76687 -0.659473 -0.991615,  3.20541   3.74326 -0.608549  -1.00889,  3.12751   3.76494 -0.621242  -1.00346, 10.2928 -0.05135 -5.79714  1.19422
5,  13.3115   5.63736 -0.795208  -1.16552,  12.9891   5.64569 -0.782371  -1.07456,  13.0796   5.55655 -0.790249  -1.09346, -1.74236  -1.43342 -0.623669   -6.1825
6,  4.11783  0.947841  0.946999 -0.951825,  3.96996   1.21932  0.955465 -0.909939,  4.02356   1.11568  0.963256 -0.929131,-2.28918  17.7071  1.71669 -2.38423
7, 5.08149  18.3858 -1.09047 -1.13779, 4.68128   18.709 -1.12039 -1.13453, 4.75178  18.6174 -1.13067 -1.13493, -6.48857   1.26003   3.68623 -0.251632
8, 9.04036  12.0443 0.705534 0.888365, 9.38768  12.4061 0.644083 0.872826, 9.26888  12.3544 0.679171 0.887234,  2.52774   2.57461  -3.73662 -0.127326
11, 18.1622   5.2553 0.767652 -1.02234, 18.1351  5.48573 0.809627 -1.02217, 18.1068  5.45913  0.78684 -1.02352,-0.305097   3.87861   2.49951  0.114843
14,  3.21452   7.65693  0.812975 -0.866144,  3.57552    7.6834   0.78508 -0.940102,  3.52526   7.66686   0.79521 -0.906138, 9.66696 0.129738 -2.18515  4.61745
15,  5.45689   17.7767 -0.624999 -0.719579,  5.40124   18.2781 -0.623447 -0.779045,  5.37601   18.2309 -0.608583 -0.761951,-1.48221  2.55502 -2.62647  5.88847
17, 5.65082  17.3354 -1.14015 -1.15199, 5.61809  17.0717 -1.13871 -1.06201, 5.57187  17.1537 -1.14231 -1.09789,-1.39713 -1.04844 0.189214 -4.69643
19, 8.10025  13.2917  1.18179 -0.64807,  8.36398    13.296   1.12751 -0.626576, 8.2652 13.2777 1.14854 -0.6267,  2.03638 -0.105859  -2.81364  -3.29763
20,  3.95666   7.71726 -0.788974 -0.780877,  4.06748   7.65935 -0.777346 -0.822314,  4.02359   7.70481 -0.797085 -0.808951, 1.69154 -0.16136  1.02812  3.59526
21,  2.81366   3.73382 -0.659473 -0.991615,  2.63872   3.68035 -0.683931 -0.860921,  2.74399   3.69214 -0.660046 -0.915372, -2.47622   -1.1161 0.0869839  -7.68879
5,   13.285   5.59851 -0.795208  -1.16552,  13.1748   5.61659 -0.721465  -1.20654,  13.1476   5.59465 -0.747722  -1.16334,   -1.0345 -0.0689043   -5.97147  -0.187295
6,  4.14939  0.916114  0.946999 -0.951825,  4.11788   1.12518   1.04996 -0.903895,  4.10404   1.11611   1.01685 -0.913529,-1.09301  21.8314  7.37627 -4.02339
7, 5.04514  18.3478 -1.09047 -1.13779,  4.7135  18.3927 -1.07165 -1.16547, 4.71375  18.4347 -1.09419 -1.15383,-6.56858 0.473608  0.34124  1.40941
8, 9.06388  12.0739 0.705534 0.888365, 9.27902  12.1979 0.690897 0.882874, 9.28185  12.2398 0.686416 0.884515,  2.40488   1.37383  -2.70968 -0.433405
11, 18.1878  5.22122 0.767652 -1.02234,  17.7878   5.46402  0.748734 -0.966369,  17.8654   5.45535  0.763245 -0.988192, -1.77237   4.48415 -0.574203  -3.34034
14,  3.24162   7.62806  0.812975 -0.866144,  3.48268   7.02609  0.779855 -0.859074, 3.49821  7.16365 0.785711 -0.87713, 7.91552 -6.08817  -3.3536  1.26836
15,  5.43605   17.7527 -0.624999 -0.719579,  5.74792   17.6693 -0.696594 -0.668288,  5.65945   17.7902 -0.662926 -0.704134, 4.10953 0.211334  6.06843 -2.14646
17, 5.61281   17.297 -1.14015 -1.15199, 5.96612  17.3187  -1.1092 -1.11863, 5.86884  17.2733 -1.12179 -1.11068,  4.56154 -0.137342  -1.61023  -3.58627
19, 8.13964  13.2701  1.18179 -0.64807,  8.30892   12.7746   1.16582 -0.707736,  8.30773    12.883   1.15922 -0.676845, 2.06505 -2.91731  -1.9095  4.44004
20,  3.93036   7.69124 -0.788974 -0.780877,  4.04826   7.88999 -0.866091 -0.746764,  4.03659   7.84235 -0.839726  -0.77049,  2.7029  1.96474  6.43274 -1.33013
21,  2.79168   3.70076 -0.659473 -0.991615,  2.48829   3.86064 -0.643092  -1.02456,  2.54094   3.81562 -0.649598 -0.982827,-8.98159  3.10364 -1.49731 -0.88623
5,  13.2585   5.55966 -0.795208  -1.16552,  13.6079   5.67032 -0.802424  -1.14128,  13.4986    5.6446 -0.781467  -1.14969, 1.81039  1.52782 -1.72798  -1.3583
6,  4.18096  0.884386  0.946999 -0.951825,  4.11804   0.94246  0.928428 -0.944109,  4.12235  0.974642  0.962201 -0.932447,-1.40186  10.2055  1.60528 -2.03585
7, 5.00879  18.3099 -1.09047 -1.13779, 4.99572   18.295 -1.05551 -1.14363,  4.9241  18.3178 -1.07024 -1.14754, -1.69092 0.0432723  -1.85503  0.856305
8,  9.0874  12.1035 0.705534 0.888365, 9.47103  12.1423 0.717947 0.954115, 9.43365   12.171 0.705925 0.927514,  3.81026  0.557761 0.0553946    4.4068
11, 18.2134  5.18714 0.767652 -1.02234,  18.2005   4.89276  0.718731 -0.980218,  18.1307   5.01203  0.735774 -0.983332,-0.453773    -3.376  -4.15272  -3.81572
14,  3.26872   7.59918  0.812975 -0.866144,  3.53911   8.04962  0.778947 -0.827903,  3.53578   7.84366  0.781533 -0.846588, 8.17048  3.21711 -3.86754 -2.25781
15,  5.41522   17.7287 -0.624999 -0.719579,  5.29558   17.9337 -0.693698  -0.70497,  5.37247   17.8961 -0.681988 -0.704629,-0.78951  0.94446  9.11835 -2.07766
17, 5.57481  17.2586 -1.14015 -1.15199, 5.34338   17.454  -1.2383 -1.19945, 5.45304  17.4048 -1.19386 -1.16552,-2.18421 0.847047  4.71042  1.17389
19, 8.17904  13.2485  1.18179 -0.64807,  8.07437   13.1185   1.26642 -0.697143,  8.13582   13.0603   1.22544 -0.689356,-0.528395  -1.42059   3.69374   6.37059
20,  3.90406   7.66521 -0.788974 -0.780877,  3.89645    7.7454 -0.757231 -0.725835,  3.92186   7.76153 -0.788756 -0.742901,  0.456042    1.25666 -0.0275671   -4.86319
